dataset,classifier,repeat,split_seed,n_train,n_test,n_features,n_classes,best_params,primary_metric,primary_value,secondary_metric,secondary_value,tertiary_metric,tertiary_value,avg_rrc_size,max_rrc_size,rrc_rc_ratio,elapsed_seconds,status,error
image_segmentation,fcalc_rand,3,2000,1668,418,18,7,"{""cv_f1"": 0.854658656345662, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 50, ""subsample_size"": 3}",size,6300,num_iters,50,,,,,,0.0,ok,
image_segmentation,naive_bayes,4,2001,1668,418,18,7,"{""var_smoothing"": 1e-08}",size,74,,,,,,,,0.0,ok,
image_segmentation,xgboost,4,2001,1668,418,18,7,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
image_segmentation,ips_knn,4,2001,1668,418,18,7,"{""k"": 1}",avg_rrc_size,4.586124401913875,max_rrc_size,9.0,,,4.586124401913875,9.0,0.2547846889952153,14.486,ok,
image_segmentation,knn,4,2001,1668,418,18,7,"{""n_neighbors"": 1, ""weights"": ""uniform""}",size,18,,,,,,,,0.0,ok,
image_segmentation,logistic_regression,4,2001,1668,418,18,7,"{""C"": 100, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,19,,,,,,,,0.0,ok,
image_segmentation,svm,4,2001,1668,418,18,7,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,418,size,7944,,,,,,0.011,ok,
image_segmentation,decision_tree,4,2001,1668,418,18,7,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,9.0,avg_path_features,4.480861244019139,,,,0.01,ok,
image_segmentation,random_forest,4,2001,1668,418,18,7,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,20,,,,,,0.0,ok,
image_segmentation,fcalc,4,2001,1668,418,18,7,"{""cv_f1"": 0.8480415233031368, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",size,30024,,,,,,,,0.0,ok,
image_segmentation,fcalc_rand,4,2001,1668,418,18,7,"{""cv_f1"": 0.8541601240399933, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 50, ""subsample_size"": 7}",size,6300,num_iters,50,,,,,,0.0,ok,
image_segmentation,naive_bayes,5,2002,1668,418,18,7,"{""var_smoothing"": 1e-08}",size,74,,,,,,,,0.0,ok,
image_segmentation,xgboost,5,2002,1668,418,18,7,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
image_segmentation,ips_knn,5,2002,1668,418,18,7,"{""k"": 1}",avg_rrc_size,4.7894736842105265,max_rrc_size,18.0,,,4.7894736842105265,18.0,0.26608187134502925,14.74,ok,
image_segmentation,knn,5,2002,1668,418,18,7,"{""n_neighbors"": 1, ""weights"": ""uniform""}",size,18,,,,,,,,0.0,ok,
image_segmentation,logistic_regression,5,2002,1668,418,18,7,"{""C"": 10000, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,19,,,,,,,,0.0,ok,
image_segmentation,svm,5,2002,1668,418,18,7,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,19,,,,,,,,0.0,ok,
image_segmentation,decision_tree,5,2002,1668,418,18,7,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,9.0,avg_path_features,4.538277511961723,,,,0.01,ok,
image_segmentation,random_forest,5,2002,1668,418,18,7,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,20,,,,,,0.0,ok,
image_segmentation,fcalc,5,2002,1668,418,18,7,"{""cv_f1"": 0.8435555475579358, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",size,30024,,,,,,,,0.0,ok,
image_segmentation,fcalc_rand,5,2002,1668,418,18,7,"{""cv_f1"": 0.8586653685989225, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 40, ""subsample_size"": 5}",size,5040,num_iters,40,,,,,,0.0,ok,
image_segmentation,naive_bayes,6,2003,1668,418,18,7,"{""var_smoothing"": 1e-07}",size,74,,,,,,,,0.0,ok,
image_segmentation,xgboost,6,2003,1668,418,18,7,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
image_segmentation,ips_knn,6,2003,1668,418,18,7,"{""k"": 1}",avg_rrc_size,4.755980861244019,max_rrc_size,10.0,,,4.755980861244019,10.0,0.2642211589580011,14.899,ok,
image_segmentation,knn,6,2003,1668,418,18,7,"{""n_neighbors"": 1, ""weights"": ""uniform""}",size,18,,,,,,,,0.0,ok,
image_segmentation,logistic_regression,6,2003,1668,418,18,7,"{""C"": 10000, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,19,,,,,,,,0.0,ok,
image_segmentation,svm,6,2003,1668,418,18,7,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,390,size,7412,,,,,,0.011,ok,
image_segmentation,decision_tree,6,2003,1668,418,18,7,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",configured_max_depth,10,max_path_features,8.0,avg_path_features,4.337320574162679,,,,0.009,ok,
image_segmentation,random_forest,6,2003,1668,418,18,7,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}",n_estimators,300,max_depth,10,,,,,,0.0,ok,
image_segmentation,fcalc,6,2003,1668,418,18,7,"{""cv_f1"": 0.8446120928721891, ""family"": ""proximity"", ""method"": ""proximity""}",size,30024,,,,,,,,0.0,ok,
image_segmentation,fcalc_rand,6,2003,1668,418,18,7,"{""cv_f1"": 0.8664440346965604, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 20, ""subsample_size"": 3}",size,2520,num_iters,20,,,,,,0.0,ok,
image_segmentation,naive_bayes,7,2004,1668,418,18,7,"{""var_smoothing"": 1e-07}",size,74,,,,,,,,0.0,ok,
image_segmentation,xgboost,7,2004,1668,418,18,7,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
image_segmentation,ips_knn,7,2004,1668,418,18,7,"{""k"": 1}",avg_rrc_size,4.777511961722488,max_rrc_size,13.0,,,4.777511961722488,13.0,0.2654173312068049,15.007,ok,
image_segmentation,knn,7,2004,1668,418,18,7,"{""n_neighbors"": 1, ""weights"": ""uniform""}",size,18,,,,,,,,0.0,ok,
image_segmentation,logistic_regression,7,2004,1668,418,18,7,"{""C"": 10000, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,19,,,,,,,,0.0,ok,
image_segmentation,svm,7,2004,1668,418,18,7,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,414,size,7868,,,,,,0.011,ok,
image_segmentation,decision_tree,7,2004,1668,418,18,7,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,11.0,avg_path_features,4.913875598086125,,,,0.01,ok,
image_segmentation,random_forest,7,2004,1668,418,18,7,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,20,,,,,,0.0,ok,
image_segmentation,fcalc,7,2004,1668,418,18,7,"{""cv_f1"": 0.8446879870734726, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",size,30024,,,,,,,,0.0,ok,
image_segmentation,fcalc_rand,7,2004,1668,418,18,7,"{""cv_f1"": 0.8595117741016505, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 50, ""subsample_size"": 4}",size,6300,num_iters,50,,,,,,0.0,ok,
image_segmentation,naive_bayes,8,2005,1668,418,18,7,"{""var_smoothing"": 1e-08}",size,74,,,,,,,,0.0,ok,
image_segmentation,xgboost,8,2005,1668,418,18,7,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
image_segmentation,ips_knn,8,2005,1668,418,18,7,"{""k"": 1}",avg_rrc_size,4.741626794258373,max_rrc_size,13.0,,,4.741626794258373,13.0,0.26342371079213184,14.926,ok,
image_segmentation,knn,8,2005,1668,418,18,7,"{""n_neighbors"": 1, ""weights"": ""uniform""}",size,18,,,,,,,,0.0,ok,
image_segmentation,logistic_regression,8,2005,1668,418,18,7,"{""C"": 10000, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,19,,,,,,,,0.0,ok,
image_segmentation,svm,8,2005,1668,418,18,7,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,409,size,7773,,,,,,0.012,ok,
image_segmentation,decision_tree,8,2005,1668,418,18,7,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,9.0,avg_path_features,3.964114832535885,,,,0.01,ok,
image_segmentation,random_forest,8,2005,1668,418,18,7,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,20,,,,,,0.0,ok,
image_segmentation,fcalc,8,2005,1668,418,18,7,"{""cv_f1"": 0.8464443211482363, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",size,30024,,,,,,,,0.0,ok,
image_segmentation,fcalc_rand,8,2005,1668,418,18,7,"{""cv_f1"": 0.8565456427059918, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 10, ""subsample_size"": 4}",size,1260,num_iters,10,,,,,,0.0,ok,
image_segmentation,naive_bayes,9,2006,1668,418,18,7,"{""var_smoothing"": 1e-07}",size,74,,,,,,,,0.0,ok,
image_segmentation,xgboost,9,2006,1668,418,18,7,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
image_segmentation,ips_knn,9,2006,1668,418,18,7,"{""k"": 1}",avg_rrc_size,4.746411483253588,max_rrc_size,14.0,,,4.746411483253588,14.0,0.2636895268474216,14.889,ok,
image_segmentation,knn,9,2006,1668,418,18,7,"{""n_neighbors"": 1, ""weights"": ""uniform""}",size,18,,,,,,,,0.0,ok,
image_segmentation,logistic_regression,9,2006,1668,418,18,7,"{""C"": 10000, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,19,,,,,,,,0.0,ok,
image_segmentation,svm,9,2006,1668,418,18,7,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,415,size,7887,,,,,,0.011,ok,
image_segmentation,decision_tree,9,2006,1668,418,18,7,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,8.0,avg_path_features,4.0669856459330145,,,,0.01,ok,
image_segmentation,random_forest,9,2006,1668,418,18,7,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 100}",n_estimators,100,max_depth,20,,,,,,0.0,ok,
image_segmentation,fcalc,9,2006,1668,418,18,7,"{""cv_f1"": 0.8434893094385971, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",size,30024,,,,,,,,0.0,ok,
image_segmentation,fcalc_rand,9,2006,1668,418,18,7,"{""cv_f1"": 0.8543227340199092, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 30, ""subsample_size"": 5}",size,3780,num_iters,30,,,,,,0.0,ok,
image_segmentation,naive_bayes,10,2007,1668,418,18,7,"{""var_smoothing"": 1e-07}",size,74,,,,,,,,0.0,ok,
image_segmentation,xgboost,10,2007,1668,418,18,7,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
image_segmentation,ips_knn,10,2007,1668,418,18,7,"{""k"": 1}",avg_rrc_size,4.69377990430622,max_rrc_size,10.0,,,4.69377990430622,10.0,0.2607655502392345,14.507,ok,
image_segmentation,knn,10,2007,1668,418,18,7,"{""n_neighbors"": 1, ""weights"": ""uniform""}",size,18,,,,,,,,0.0,ok,
image_segmentation,logistic_regression,10,2007,1668,418,18,7,"{""C"": 1000, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,19,,,,,,,,0.0,ok,
image_segmentation,svm,10,2007,1668,418,18,7,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,19,,,,,,,,0.0,ok,
image_segmentation,decision_tree,10,2007,1668,418,18,7,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,11.0,avg_path_features,4.351674641148326,,,,0.01,ok,
image_segmentation,random_forest,10,2007,1668,418,18,7,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,20,,,,,,0.0,ok,
image_segmentation,fcalc,10,2007,1668,418,18,7,"{""cv_f1"": 0.8340125615944913, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",size,30024,,,,,,,,0.0,ok,
image_segmentation,fcalc_rand,10,2007,1668,418,18,7,"{""cv_f1"": 0.8574706489863237, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 30, ""subsample_size"": 5}",size,3780,num_iters,30,,,,,,0.0,ok,
rice,naive_bayes,1,1998,3048,762,7,2,"{""var_smoothing"": 1e-09}",size,30,,,,,,,,0.0,ok,
rice,xgboost,1,1998,3048,762,7,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
rice,ips_knn,1,1998,3048,762,7,2,"{""k"": 24}",avg_rrc_size,3.893700787401575,max_rrc_size,7.0,,,3.893700787401575,7.0,0.5562429696287964,13.645,ok,
rice,knn,1,1998,3048,762,7,2,"{""n_neighbors"": 25, ""weights"": ""uniform""}",size,175,,,,,,,,0.001,ok,
rice,logistic_regression,1,1998,3048,762,7,2,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,8,,,,,,,,0.0,ok,
rice,svm,1,1998,3048,762,7,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,8,,,,,,,,0.0,ok,
rice,decision_tree,1,1998,3048,762,7,2,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,5,max_path_features,5.0,avg_path_features,3.779527559055118,,,,0.007,ok,
rice,random_forest,1,1998,3048,762,7,2,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,5,,,,,,0.0,ok,
rice,fcalc,1,1998,3048,762,7,2,"{""cv_f1"": 0.9173431564179486, ""family"": ""standard"", ""method"": ""standard-support""}",size,21336,,,,,,,,0.0,ok,
rice,fcalc_rand,1,1998,3048,762,7,2,"{""cv_f1"": 0.924655872775211, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 40, ""subsample_size"": 7}",size,560,num_iters,40,,,,,,0.0,ok,
rice,naive_bayes,2,1999,3048,762,7,2,"{""var_smoothing"": 1e-09}",size,30,,,,,,,,0.001,ok,
rice,xgboost,2,1999,3048,762,7,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
rice,ips_knn,2,1999,3048,762,7,2,"{""k"": 31}",avg_rrc_size,3.8858267716535435,max_rrc_size,7.0,,,3.8858267716535435,7.0,0.5551181102362205,14.045,ok,
rice,knn,2,1999,3048,762,7,2,"{""n_neighbors"": 32, ""weights"": ""uniform""}",size,224,,,,,,,,0.0,ok,
rice,logistic_regression,2,1999,3048,762,7,2,"{""C"": 10000, ""penalty"": ""l2"", ""solver"": ""liblinear""}",size,8,,,,,,,,0.0,ok,
rice,svm,2,1999,3048,762,7,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,8,,,,,,,,0.0,ok,
rice,decision_tree,2,1999,3048,762,7,2,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,5,max_path_features,4.0,avg_path_features,3.3753280839895012,,,,0.007,ok,
rice,random_forest,2,1999,3048,762,7,2,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,5,,,,,,0.0,ok,
rice,fcalc,2,1999,3048,762,7,2,"{""cv_f1"": 0.922245469427013, ""family"": ""standard"", ""method"": ""standard-support""}",size,21336,,,,,,,,0.0,ok,
rice,fcalc_rand,2,1999,3048,762,7,2,"{""cv_f1"": 0.9278248909530376, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 40, ""subsample_size"": 9}",size,560,num_iters,40,,,,,,0.0,ok,
rice,naive_bayes,3,2000,3048,762,7,2,"{""var_smoothing"": 1e-09}",size,30,,,,,,,,0.0,ok,
rice,xgboost,3,2000,3048,762,7,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,50,max_depth,3,,,,,,0.0,ok,
rice,ips_knn,3,2000,3048,762,7,2,"{""k"": 72}",avg_rrc_size,4.330708661417323,max_rrc_size,7.0,,,4.330708661417323,7.0,0.6186726659167604,14.509,ok,
rice,knn,3,2000,3048,762,7,2,"{""n_neighbors"": 56, ""weights"": ""uniform""}",size,392,,,,,,,,0.0,ok,
rice,logistic_regression,3,2000,3048,762,7,2,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,8,,,,,,,,0.0,ok,
rice,svm,3,2000,3048,762,7,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,8,,,,,,,,0.0,ok,
rice,decision_tree,3,2000,3048,762,7,2,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,5,max_path_features,5.0,avg_path_features,4.103674540682415,,,,0.007,ok,
rice,random_forest,3,2000,3048,762,7,2,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}",n_estimators,300,max_depth,10,,,,,,0.0,ok,
rice,fcalc,3,2000,3048,762,7,2,"{""cv_f1"": 0.9242213989536486, ""family"": ""standard"", ""method"": ""standard-support""}",size,21336,,,,,,,,0.0,ok,
rice,fcalc_rand,3,2000,3048,762,7,2,"{""cv_f1"": 0.9254636460553526, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 40, ""subsample_size"": 9}",size,560,num_iters,40,,,,,,0.0,ok,
rice,naive_bayes,4,2001,3048,762,7,2,"{""var_smoothing"": 1e-09}",size,30,,,,,,,,0.0,ok,
rice,xgboost,4,2001,3048,762,7,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,50,max_depth,5,,,,,,0.0,ok,
rice,ips_knn,4,2001,3048,762,7,2,"{""k"": 69}",avg_rrc_size,4.293963254593176,max_rrc_size,7.0,,,4.293963254593176,7.0,0.6134233220847394,14.2,ok,
rice,knn,4,2001,3048,762,7,2,"{""n_neighbors"": 93, ""weights"": ""distance""}",size,651,,,,,,,,0.001,ok,
rice,logistic_regression,4,2001,3048,762,7,2,"{""C"": 1000, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,8,,,,,,,,0.0,ok,
rice,svm,4,2001,3048,762,7,2,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,8,,,,,,,,0.0,ok,
rice,decision_tree,4,2001,3048,762,7,2,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",configured_max_depth,5,max_path_features,5.0,avg_path_features,3.8674540682414698,,,,0.007,ok,
rice,random_forest,4,2001,3048,762,7,2,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,5,,,,,,0.0,ok,
rice,fcalc,4,2001,3048,762,7,2,"{""cv_f1"": 0.9199302497515962, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",size,21336,,,,,,,,0.0,ok,
rice,fcalc_rand,4,2001,3048,762,7,2,"{""cv_f1"": 0.9252298673244924, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 20, ""subsample_size"": 2}",size,280,num_iters,20,,,,,,0.0,ok,
rice,naive_bayes,5,2002,3048,762,7,2,"{""var_smoothing"": 1e-09}",size,30,,,,,,,,0.0,ok,
rice,xgboost,5,2002,3048,762,7,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,100,max_depth,3,,,,,,0.0,ok,
rice,ips_knn,5,2002,3048,762,7,2,"{""k"": 83}",avg_rrc_size,4.2952755905511815,max_rrc_size,7.0,,,4.2952755905511815,7.0,0.6136107986501688,14.107,ok,
rice,knn,5,2002,3048,762,7,2,"{""n_neighbors"": 96, ""weights"": ""uniform""}",size,672,,,,,,,,0.0,ok,
rice,logistic_regression,5,2002,3048,762,7,2,"{""C"": 100, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,8,,,,,,,,0.0,ok,
rice,svm,5,2002,3048,762,7,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,8,,,,,,,,0.0,ok,
rice,decision_tree,5,2002,3048,762,7,2,"{""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",configured_max_depth,5,max_path_features,3.0,avg_path_features,2.2034120734908136,,,,0.011,ok,
rice,random_forest,5,2002,3048,762,7,2,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,5,,,,,,0.0,ok,
